id,date,cluster,habit_id,completed,streak_current,streak_broken_count,effort_minutes
oper_hst_beber_2l_de_agua_20260202,2026-02-02,oper,oper_hab_beber_2l_de_agua,True,39,0,2
oper_hst_meditar_10min_20260202,2026-02-02,oper,oper_hab_meditar_10min,True,41,0,10
oper_hst_alongamento_20260202,2026-02-02,oper,oper_hab_alongamento,True,19,3,10
oper_hst_ler_30min_20260202,2026-02-02,oper,oper_hab_ler_30min,True,33,0,30
oper_hst_caminhada_20min_20260202,2026-02-02,oper,oper_hab_caminhada_20min,True,27,0,20
oper_hst_ligar_familia_20260202,2026-02-02,oper,oper_hab_ligar_familia,True,17,0,15
oper_hst_escrever_diario_20260202,2026-02-02,oper,oper_hab_escrever_diario,True,30,3,15
oper_hst_planejar_dia_20260202,2026-02-02,oper,oper_hab_planejar_dia,True,37,0,10
oper_hst_beber_2l_de_agua_20260203,2026-02-03,oper,oper_hab_beber_2l_de_agua,True,40,0,2
oper_hst_meditar_10min_20260203,2026-02-03,oper,oper_hab_meditar_10min,True,42,0,10
oper_hst_alongamento_20260203,2026-02-03,oper,oper_hab_alongamento,True,20,3,10
oper_hst_ler_30min_20260203,2026-02-03,oper,oper_hab_ler_30min,True,34,0,30
oper_hst_caminhada_20min_20260203,2026-02-03,oper,oper_hab_caminhada_20min,True,28,0,20
oper_hst_ligar_familia_20260203,2026-02-03,oper,oper_hab_ligar_familia,True,18,0,15
oper_hst_escrever_diario_20260203,2026-02-03,oper,oper_hab_escrever_diario,True,31,3,15
oper_hst_planejar_dia_20260203,2026-02-03,oper,oper_hab_planejar_dia,True,38,0,10
oper_hst_beber_2l_de_agua_20260204,2026-02-04,oper,oper_hab_beber_2l_de_agua,True,41,0,2
oper_hst_meditar_10min_20260204,2026-02-04,oper,oper_hab_meditar_10min,True,43,0,10
oper_hst_alongamento_20260204,2026-02-04,oper,oper_hab_alongamento,True,21,3,10
oper_hst_ler_30min_20260204,2026-02-04,oper,oper_hab_ler_30min,True,35,0,30
oper_hst_caminhada_20min_20260204,2026-02-04,oper,oper_hab_caminhada_20min,True,29,0,20
oper_hst_ligar_familia_20260204,2026-02-04,oper,oper_hab_ligar_familia,True,19,0,15
oper_hst_escrever_diario_20260204,2026-02-04,oper,oper_hab_escrever_diario,True,32,3,15
oper_hst_planejar_dia_20260204,2026-02-04,oper,oper_hab_planejar_dia,True,39,0,10
oper_hst_beber_2l_de_agua_20260205,2026-02-05,oper,oper_hab_beber_2l_de_agua,True,42,0,2
oper_hst_meditar_10min_20260205,2026-02-05,oper,oper_hab_meditar_10min,True,44,0,10
oper_hst_alongamento_20260205,2026-02-05,oper,oper_hab_alongamento,True,22,3,10
oper_hst_ler_30min_20260205,2026-02-05,oper,oper_hab_ler_30min,True,36,0,30
oper_hst_caminhada_20min_20260205,2026-02-05,oper,oper_hab_caminhada_20min,True,30,0,20
oper_hst_ligar_familia_20260205,2026-02-05,oper,oper_hab_ligar_familia,True,20,0,15
oper_hst_escrever_diario_20260205,2026-02-05,oper,oper_hab_escrever_diario,True,33,3,15
oper_hst_planejar_dia_20260205,2026-02-05,oper,oper_hab_planejar_dia,True,40,0,10
oper_hst_beber_2l_de_agua_20260206,2026-02-06,oper,oper_hab_beber_2l_de_agua,True,43,0,2
oper_hst_meditar_10min_20260206,2026-02-06,oper,oper_hab_meditar_10min,True,45,0,10
oper_hst_alongamento_20260206,2026-02-06,oper,oper_hab_alongamento,True,23,3,10
oper_hst_ler_30min_20260206,2026-02-06,oper,oper_hab_ler_30min,True,1,1,30
oper_hst_caminhada_20min_20260206,2026-02-06,oper,oper_hab_caminhada_20min,True,31,0,20
oper_hst_ligar_familia_20260206,2026-02-06,oper,oper_hab_ligar_familia,True,21,0,15
oper_hst_escrever_diario_20260206,2026-02-06,oper,oper_hab_escrever_diario,True,34,3,15
oper_hst_planejar_dia_20260206,2026-02-06,oper,oper_hab_planejar_dia,True,41,0,10
oper_hst_beber_2l_de_agua_20260207,2026-02-07,oper,oper_hab_beber_2l_de_agua,True,44,0,2
oper_hst_meditar_10min_20260207,2026-02-07,oper,oper_hab_meditar_10min,False,0,1,0
oper_hst_alongamento_20260207,2026-02-07,oper,oper_hab_alongamento,False,23,3,0
oper_hst_ler_30min_20260207,2026-02-07,oper,oper_hab_ler_30min,True,1,2,30
oper_hst_caminhada_20min_20260207,2026-02-07,oper,oper_hab_caminhada_20min,True,32,0,20
oper_hst_ligar_familia_20260207,2026-02-07,oper,oper_hab_ligar_familia,True,22,0,15
oper_hst_escrever_diario_20260207,2026-02-07,oper,oper_hab_escrever_diario,False,34,3,0
oper_hst_planejar_dia_20260207,2026-02-07,oper,oper_hab_planejar_dia,False,41,0,0
oper_hst_beber_2l_de_agua_20260208,2026-02-08,oper,oper_hab_beber_2l_de_agua,False,44,0,0
oper_hst_meditar_10min_20260208,2026-02-08,oper,oper_hab_meditar_10min,True,1,2,10
oper_hst_alongamento_20260208,2026-02-08,oper,oper_hab_alongamento,True,24,3,10
oper_hst_ler_30min_20260208,2026-02-08,oper,oper_hab_ler_30min,True,1,3,30
oper_hst_caminhada_20min_20260208,2026-02-08,oper,oper_hab_caminhada_20min,True,33,0,20
oper_hst_ligar_familia_20260208,2026-02-08,oper,oper_hab_ligar_familia,True,23,0,15
oper_hst_escrever_diario_20260208,2026-02-08,oper,oper_hab_escrever_diario,True,35,3,15
oper_hst_planejar_dia_20260208,2026-02-08,oper,oper_hab_planejar_dia,True,42,0,10
oper_hst_beber_2l_de_agua_20260209,2026-02-09,oper,oper_hab_beber_2l_de_agua,True,45,0,2
oper_hst_meditar_10min_20260209,2026-02-09,oper,oper_hab_meditar_10min,True,1,3,10
oper_hst_alongamento_20260209,2026-02-09,oper,oper_hab_alongamento,True,25,3,10
oper_hst_ler_30min_20260209,2026-02-09,oper,oper_hab_ler_30min,True,1,4,30
oper_hst_caminhada_20min_20260209,2026-02-09,oper,oper_hab_caminhada_20min,True,34,0,20
oper_hst_ligar_familia_20260209,2026-02-09,oper,oper_hab_ligar_familia,True,24,0,15
oper_hst_escrever_diario_20260209,2026-02-09,oper,oper_hab_escrever_diario,True,36,3,15
oper_hst_planejar_dia_20260209,2026-02-09,oper,oper_hab_planejar_dia,True,43,0,10
oper_hst_beber_2l_de_agua_20260210,2026-02-10,oper,oper_hab_beber_2l_de_agua,True,46,0,2
oper_hst_meditar_10min_20260210,2026-02-10,oper,oper_hab_meditar_10min,True,2,3,10
oper_hst_alongamento_20260210,2026-02-10,oper,oper_hab_alongamento,True,26,3,10
oper_hst_ler_30min_20260210,2026-02-10,oper,oper_hab_ler_30min,True,1,5,30
oper_hst_caminhada_20min_20260210,2026-02-10,oper,oper_hab_caminhada_20min,True,35,0,20
oper_hst_ligar_familia_20260210,2026-02-10,oper,oper_hab_ligar_familia,True,25,0,15
oper_hst_escrever_diario_20260210,2026-02-10,oper,oper_hab_escrever_diario,True,37,3,15
oper_hst_planejar_dia_20260210,2026-02-10,oper,oper_hab_planejar_dia,True,44,0,10
oper_hst_beber_2l_de_agua_20260211,2026-02-11,oper,oper_hab_beber_2l_de_agua,True,47,0,2
oper_hst_meditar_10min_20260211,2026-02-11,oper,oper_hab_meditar_10min,True,3,3,10
oper_hst_alongamento_20260211,2026-02-11,oper,oper_hab_alongamento,True,27,3,10
oper_hst_ler_30min_20260211,2026-02-11,oper,oper_hab_ler_30min,True,1,6,30
oper_hst_caminhada_20min_20260211,2026-02-11,oper,oper_hab_caminhada_20min,True,36,0,20
oper_hst_ligar_familia_20260211,2026-02-11,oper,oper_hab_ligar_familia,True,26,0,15
oper_hst_escrever_diario_20260211,2026-02-11,oper,oper_hab_escrever_diario,True,38,3,15
oper_hst_planejar_dia_20260211,2026-02-11,oper,oper_hab_planejar_dia,True,45,0,10
oper_hst_beber_2l_de_agua_20260212,2026-02-12,oper,oper_hab_beber_2l_de_agua,True,48,0,2
oper_hst_meditar_10min_20260212,2026-02-12,oper,oper_hab_meditar_10min,False,3,3,0
oper_hst_alongamento_20260212,2026-02-12,oper,oper_hab_alongamento,True,28,3,10
oper_hst_ler_30min_20260212,2026-02-12,oper,oper_hab_ler_30min,False,0,7,0
oper_hst_caminhada_20min_20260212,2026-02-12,oper,oper_hab_caminhada_20min,True,37,0,20
oper_hst_ligar_familia_20260212,2026-02-12,oper,oper_hab_ligar_familia,True,27,0,15
oper_hst_escrever_diario_20260212,2026-02-12,oper,oper_hab_escrever_diario,True,39,3,15
oper_hst_planejar_dia_20260212,2026-02-12,oper,oper_hab_planejar_dia,True,46,0,10
oper_hst_beber_2l_de_agua_20260213,2026-02-13,oper,oper_hab_beber_2l_de_agua,True,49,0,2
oper_hst_meditar_10min_20260213,2026-02-13,oper,oper_hab_meditar_10min,True,4,3,10
oper_hst_alongamento_20260213,2026-02-13,oper,oper_hab_alongamento,True,29,3,10
oper_hst_ler_30min_20260213,2026-02-13,oper,oper_hab_ler_30min,True,1,8,30
oper_hst_caminhada_20min_20260213,2026-02-13,oper,oper_hab_caminhada_20min,True,38,0,20
oper_hst_ligar_familia_20260213,2026-02-13,oper,oper_hab_ligar_familia,False,27,0,0
oper_hst_escrever_diario_20260213,2026-02-13,oper,oper_hab_escrever_diario,True,40,3,15
oper_hst_planejar_dia_20260213,2026-02-13,oper,oper_hab_planejar_dia,True,47,0,10
oper_hst_beber_2l_de_agua_20260214,2026-02-14,oper,oper_hab_beber_2l_de_agua,False,49,0,0
oper_hst_meditar_10min_20260214,2026-02-14,oper,oper_hab_meditar_10min,True,5,3,10
oper_hst_alongamento_20260214,2026-02-14,oper,oper_hab_alongamento,True,30,3,10
oper_hst_ler_30min_20260214,2026-02-14,oper,oper_hab_ler_30min,True,2,8,30
oper_hst_caminhada_20min_20260214,2026-02-14,oper,oper_hab_caminhada_20min,True,39,0,20
oper_hst_ligar_familia_20260214,2026-02-14,oper,oper_hab_ligar_familia,True,28,0,15
oper_hst_escrever_diario_20260214,2026-02-14,oper,oper_hab_escrever_diario,False,40,3,0
oper_hst_planejar_dia_20260214,2026-02-14,oper,oper_hab_planejar_dia,True,48,0,10
oper_hst_beber_2l_de_agua_20260215,2026-02-15,oper,oper_hab_beber_2l_de_agua,True,50,0,2
oper_hst_meditar_10min_20260215,2026-02-15,oper,oper_hab_meditar_10min,True,6,3,10
oper_hst_alongamento_20260215,2026-02-15,oper,oper_hab_alongamento,True,31,3,10
oper_hst_ler_30min_20260215,2026-02-15,oper,oper_hab_ler_30min,True,3,8,30
oper_hst_caminhada_20min_20260215,2026-02-15,oper,oper_hab_caminhada_20min,True,40,0,20
oper_hst_ligar_familia_20260215,2026-02-15,oper,oper_hab_ligar_familia,True,29,0,15
oper_hst_escrever_diario_20260215,2026-02-15,oper,oper_hab_escrever_diario,True,41,3,15
oper_hst_planejar_dia_20260215,2026-02-15,oper,oper_hab_planejar_dia,True,49,0,10
oper_hst_beber_2l_de_agua_20260216,2026-02-16,oper,oper_hab_beber_2l_de_agua,True,51,0,2
oper_hst_meditar_10min_20260216,2026-02-16,oper,oper_hab_meditar_10min,True,7,3,10
oper_hst_alongamento_20260216,2026-02-16,oper,oper_hab_alongamento,True,32,3,10
oper_hst_ler_30min_20260216,2026-02-16,oper,oper_hab_ler_30min,False,3,8,0
oper_hst_caminhada_20min_20260216,2026-02-16,oper,oper_hab_caminhada_20min,True,41,0,20
oper_hst_ligar_familia_20260216,2026-02-16,oper,oper_hab_ligar_familia,True,30,0,15
oper_hst_escrever_diario_20260216,2026-02-16,oper,oper_hab_escrever_diario,True,42,3,15
oper_hst_planejar_dia_20260216,2026-02-16,oper,oper_hab_planejar_dia,True,50,0,10
oper_hst_beber_2l_de_agua_20260217,2026-02-17,oper,oper_hab_beber_2l_de_agua,True,52,0,2
oper_hst_meditar_10min_20260217,2026-02-17,oper,oper_hab_meditar_10min,True,8,3,10
oper_hst_alongamento_20260217,2026-02-17,oper,oper_hab_alongamento,False,32,3,0
oper_hst_ler_30min_20260217,2026-02-17,oper,oper_hab_ler_30min,True,4,8,30
oper_hst_caminhada_20min_20260217,2026-02-17,oper,oper_hab_caminhada_20min,True,42,0,20
oper_hst_ligar_familia_20260217,2026-02-17,oper,oper_hab_ligar_familia,True,31,0,15
oper_hst_escrever_diario_20260217,2026-02-17,oper,oper_hab_escrever_diario,True,43,3,15
oper_hst_planejar_dia_20260217,2026-02-17,oper,oper_hab_planejar_dia,True,51,0,10
oper_hst_beber_2l_de_agua_20260218,2026-02-18,oper,oper_hab_beber_2l_de_agua,True,53,0,2
oper_hst_meditar_10min_20260218,2026-02-18,oper,oper_hab_meditar_10min,True,9,3,10
oper_hst_alongamento_20260218,2026-02-18,oper,oper_hab_alongamento,False,32,3,0
oper_hst_ler_30min_20260218,2026-02-18,oper,oper_hab_ler_30min,True,5,8,30
oper_hst_caminhada_20min_20260218,2026-02-18,oper,oper_hab_caminhada_20min,True,43,0,20
oper_hst_ligar_familia_20260218,2026-02-18,oper,oper_hab_ligar_familia,True,32,0,15
oper_hst_escrever_diario_20260218,2026-02-18,oper,oper_hab_escrever_diario,True,44,3,15
oper_hst_planejar_dia_20260218,2026-02-18,oper,oper_hab_planejar_dia,True,52,0,10
oper_hst_beber_2l_de_agua_20260219,2026-02-19,oper,oper_hab_beber_2l_de_agua,True,54,0,2
oper_hst_meditar_10min_20260219,2026-02-19,oper,oper_hab_meditar_10min,True,10,3,10
oper_hst_alongamento_20260219,2026-02-19,oper,oper_hab_alongamento,True,33,3,10
oper_hst_ler_30min_20260219,2026-02-19,oper,oper_hab_ler_30min,True,6,8,30
oper_hst_caminhada_20min_20260219,2026-02-19,oper,oper_hab_caminhada_20min,True,44,0,20
oper_hst_ligar_familia_20260219,2026-02-19,oper,oper_hab_ligar_familia,True,33,0,15
oper_hst_escrever_diario_20260219,2026-02-19,oper,oper_hab_escrever_diario,True,45,3,15
oper_hst_planejar_dia_20260219,2026-02-19,oper,oper_hab_planejar_dia,True,53,0,10
oper_hst_beber_2l_de_agua_20260220,2026-02-20,oper,oper_hab_beber_2l_de_agua,True,55,0,2
oper_hst_meditar_10min_20260220,2026-02-20,oper,oper_hab_meditar_10min,True,11,3,10
oper_hst_alongamento_20260220,2026-02-20,oper,oper_hab_alongamento,True,34,3,10
oper_hst_ler_30min_20260220,2026-02-20,oper,oper_hab_ler_30min,True,7,8,30
oper_hst_caminhada_20min_20260220,2026-02-20,oper,oper_hab_caminhada_20min,True,45,0,20
oper_hst_ligar_familia_20260220,2026-02-20,oper,oper_hab_ligar_familia,True,34,0,15
oper_hst_escrever_diario_20260220,2026-02-20,oper,oper_hab_escrever_diario,False,45,3,0
oper_hst_planejar_dia_20260220,2026-02-20,oper,oper_hab_planejar_dia,True,54,0,10
oper_hst_beber_2l_de_agua_20260221,2026-02-21,oper,oper_hab_beber_2l_de_agua,True,56,0,2
oper_hst_meditar_10min_20260221,2026-02-21,oper,oper_hab_meditar_10min,True,12,3,10
oper_hst_alongamento_20260221,2026-02-21,oper,oper_hab_alongamento,True,35,3,10
oper_hst_ler_30min_20260221,2026-02-21,oper,oper_hab_ler_30min,True,8,8,30
oper_hst_caminhada_20min_20260221,2026-02-21,oper,oper_hab_caminhada_20min,True,1,1,20
oper_hst_ligar_familia_20260221,2026-02-21,oper,oper_hab_ligar_familia,True,35,0,15
oper_hst_escrever_diario_20260221,2026-02-21,oper,oper_hab_escrever_diario,True,46,3,15
oper_hst_planejar_dia_20260221,2026-02-21,oper,oper_hab_planejar_dia,True,55,0,10
oper_hst_beber_2l_de_agua_20260222,2026-02-22,oper,oper_hab_beber_2l_de_agua,True,57,0,2
oper_hst_meditar_10min_20260222,2026-02-22,oper,oper_hab_meditar_10min,True,13,3,10
oper_hst_alongamento_20260222,2026-02-22,oper,oper_hab_alongamento,True,36,3,10
oper_hst_ler_30min_20260222,2026-02-22,oper,oper_hab_ler_30min,True,9,8,30
oper_hst_caminhada_20min_20260222,2026-02-22,oper,oper_hab_caminhada_20min,True,1,2,20
oper_hst_ligar_familia_20260222,2026-02-22,oper,oper_hab_ligar_familia,True,36,0,15
oper_hst_escrever_diario_20260222,2026-02-22,oper,oper_hab_escrever_diario,True,47,3,15
oper_hst_planejar_dia_20260222,2026-02-22,oper,oper_hab_planejar_dia,True,56,0,10
oper_hst_beber_2l_de_agua_20260223,2026-02-23,oper,oper_hab_beber_2l_de_agua,True,58,0,2
oper_hst_meditar_10min_20260223,2026-02-23,oper,oper_hab_meditar_10min,True,14,3,10
oper_hst_alongamento_20260223,2026-02-23,oper,oper_hab_alongamento,True,37,3,10
oper_hst_ler_30min_20260223,2026-02-23,oper,oper_hab_ler_30min,True,10,8,30
oper_hst_caminhada_20min_20260223,2026-02-23,oper,oper_hab_caminhada_20min,True,1,3,20
oper_hst_ligar_familia_20260223,2026-02-23,oper,oper_hab_ligar_familia,True,37,0,15
oper_hst_escrever_diario_20260223,2026-02-23,oper,oper_hab_escrever_diario,True,48,3,15
oper_hst_planejar_dia_20260223,2026-02-23,oper,oper_hab_planejar_dia,True,57,0,10
oper_hst_beber_2l_de_agua_20260224,2026-02-24,oper,oper_hab_beber_2l_de_agua,True,59,0,2
oper_hst_meditar_10min_20260224,2026-02-24,oper,oper_hab_meditar_10min,True,15,3,10
oper_hst_alongamento_20260224,2026-02-24,oper,oper_hab_alongamento,True,38,3,10
oper_hst_ler_30min_20260224,2026-02-24,oper,oper_hab_ler_30min,True,11,8,30
oper_hst_caminhada_20min_20260224,2026-02-24,oper,oper_hab_caminhada_20min,True,1,4,20
oper_hst_ligar_familia_20260224,2026-02-24,oper,oper_hab_ligar_familia,True,38,0,15
oper_hst_escrever_diario_20260224,2026-02-24,oper,oper_hab_escrever_diario,True,49,3,15
oper_hst_planejar_dia_20260224,2026-02-24,oper,oper_hab_planejar_dia,True,58,0,10
oper_hst_beber_2l_de_agua_20260225,2026-02-25,oper,oper_hab_beber_2l_de_agua,True,60,0,2
oper_hst_meditar_10min_20260225,2026-02-25,oper,oper_hab_meditar_10min,True,16,3,10
oper_hst_alongamento_20260225,2026-02-25,oper,oper_hab_alongamento,True,39,3,10
oper_hst_ler_30min_20260225,2026-02-25,oper,oper_hab_ler_30min,True,12,8,30
oper_hst_caminhada_20min_20260225,2026-02-25,oper,oper_hab_caminhada_20min,True,1,5,20
oper_hst_ligar_familia_20260225,2026-02-25,oper,oper_hab_ligar_familia,True,39,0,15
oper_hst_escrever_diario_20260225,2026-02-25,oper,oper_hab_escrever_diario,True,50,3,15
oper_hst_planejar_dia_20260225,2026-02-25,oper,oper_hab_planejar_dia,True,59,0,10
oper_hst_beber_2l_de_agua_20260226,2026-02-26,oper,oper_hab_beber_2l_de_agua,True,61,0,2
oper_hst_meditar_10min_20260226,2026-02-26,oper,oper_hab_meditar_10min,True,17,3,10
oper_hst_alongamento_20260226,2026-02-26,oper,oper_hab_alongamento,False,39,3,0
oper_hst_ler_30min_20260226,2026-02-26,oper,oper_hab_ler_30min,True,13,8,30
oper_hst_caminhada_20min_20260226,2026-02-26,oper,oper_hab_caminhada_20min,True,1,6,20
oper_hst_ligar_familia_20260226,2026-02-26,oper,oper_hab_ligar_familia,True,40,0,15
oper_hst_escrever_diario_20260226,2026-02-26,oper,oper_hab_escrever_diario,True,51,3,15
oper_hst_planejar_dia_20260226,2026-02-26,oper,oper_hab_planejar_dia,True,60,0,10
oper_hst_beber_2l_de_agua_20260227,2026-02-27,oper,oper_hab_beber_2l_de_agua,True,62,0,2
oper_hst_meditar_10min_20260227,2026-02-27,oper,oper_hab_meditar_10min,True,18,3,10
oper_hst_alongamento_20260227,2026-02-27,oper,oper_hab_alongamento,True,40,3,10
oper_hst_ler_30min_20260227,2026-02-27,oper,oper_hab_ler_30min,True,14,8,30
oper_hst_caminhada_20min_20260227,2026-02-27,oper,oper_hab_caminhada_20min,True,2,6,20
oper_hst_ligar_familia_20260227,2026-02-27,oper,oper_hab_ligar_familia,True,41,0,15
oper_hst_escrever_diario_20260227,2026-02-27,oper,oper_hab_escrever_diario,True,52,3,15
oper_hst_planejar_dia_20260227,2026-02-27,oper,oper_hab_planejar_dia,True,61,0,10
oper_hst_beber_2l_de_agua_20260228,2026-02-28,oper,oper_hab_beber_2l_de_agua,True,63,0,2
oper_hst_meditar_10min_20260228,2026-02-28,oper,oper_hab_meditar_10min,True,19,3,10
oper_hst_alongamento_20260228,2026-02-28,oper,oper_hab_alongamento,True,41,3,10
oper_hst_ler_30min_20260228,2026-02-28,oper,oper_hab_ler_30min,True,15,8,30
oper_hst_caminhada_20min_20260228,2026-02-28,oper,oper_hab_caminhada_20min,True,3,6,20
oper_hst_ligar_familia_20260228,2026-02-28,oper,oper_hab_ligar_familia,True,42,0,15
oper_hst_escrever_diario_20260228,2026-02-28,oper,oper_hab_escrever_diario,True,53,3,15
oper_hst_planejar_dia_20260228,2026-02-28,oper,oper_hab_planejar_dia,True,62,0,10
oper_hst_beber_2l_de_agua_20260301,2026-03-01,oper,oper_hab_beber_2l_de_agua,True,64,0,2
oper_hst_meditar_10min_20260301,2026-03-01,oper,oper_hab_meditar_10min,True,20,3,10
oper_hst_alongamento_20260301,2026-03-01,oper,oper_hab_alongamento,True,42,3,10
oper_hst_ler_30min_20260301,2026-03-01,oper,oper_hab_ler_30min,True,16,8,30
oper_hst_caminhada_20min_20260301,2026-03-01,oper,oper_hab_caminhada_20min,True,4,6,20
oper_hst_ligar_familia_20260301,2026-03-01,oper,oper_hab_ligar_familia,True,43,0,15
oper_hst_escrever_diario_20260301,2026-03-01,oper,oper_hab_escrever_diario,True,54,3,15
oper_hst_planejar_dia_20260301,2026-03-01,oper,oper_hab_planejar_dia,True,63,0,10
oper_hst_beber_2l_de_agua_20260302,2026-03-02,oper,oper_hab_beber_2l_de_agua,True,65,0,2
oper_hst_meditar_10min_20260302,2026-03-02,oper,oper_hab_meditar_10min,True,21,3,10
oper_hst_alongamento_20260302,2026-03-02,oper,oper_hab_alongamento,False,42,3,0
oper_hst_ler_30min_20260302,2026-03-02,oper,oper_hab_ler_30min,True,17,8,30
oper_hst_caminhada_20min_20260302,2026-03-02,oper,oper_hab_caminhada_20min,True,5,6,20
oper_hst_ligar_familia_20260302,2026-03-02,oper,oper_hab_ligar_familia,True,44,0,15
oper_hst_escrever_diario_20260302,2026-03-02,oper,oper_hab_escrever_diario,True,55,3,15
oper_hst_planejar_dia_20260302,2026-03-02,oper,oper_hab_planejar_dia,True,64,0,10
oper_hst_beber_2l_de_agua_20260303,2026-03-03,oper,oper_hab_beber_2l_de_agua,True,66,0,2
oper_hst_meditar_10min_20260303,2026-03-03,oper,oper_hab_meditar_10min,True,22,3,10
oper_hst_alongamento_20260303,2026-03-03,oper,oper_hab_alongamento,True,43,3,10
oper_hst_ler_30min_20260303,2026-03-03,oper,oper_hab_ler_30min,True,18,8,30
oper_hst_caminhada_20min_20260303,2026-03-03,oper,oper_hab_caminhada_20min,True,6,6,20
oper_hst_ligar_familia_20260303,2026-03-03,oper,oper_hab_ligar_familia,True,1,1,15
oper_hst_escrever_diario_20260303,2026-03-03,oper,oper_hab_escrever_diario,True,56,3,15
oper_hst_planejar_dia_20260303,2026-03-03,oper,oper_hab_planejar_dia,True,65,0,10
oper_hst_beber_2l_de_agua_20260304,2026-03-04,oper,oper_hab_beber_2l_de_agua,True,67,0,2
oper_hst_meditar_10min_20260304,2026-03-04,oper,oper_hab_meditar_10min,True,23,3,10
oper_hst_alongamento_20260304,2026-03-04,oper,oper_hab_alongamento,True,44,3,10
oper_hst_ler_30min_20260304,2026-03-04,oper,oper_hab_ler_30min,True,19,8,30
oper_hst_caminhada_20min_20260304,2026-03-04,oper,oper_hab_caminhada_20min,True,7,6,20
oper_hst_ligar_familia_20260304,2026-03-04,oper,oper_hab_ligar_familia,True,1,2,15
oper_hst_escrever_diario_20260304,2026-03-04,oper,oper_hab_escrever_diario,True,57,3,15
oper_hst_planejar_dia_20260304,2026-03-04,oper,oper_hab_planejar_dia,True,66,0,10
oper_hst_beber_2l_de_agua_20260305,2026-03-05,oper,oper_hab_beber_2l_de_agua,True,68,0,2
oper_hst_meditar_10min_20260305,2026-03-05,oper,oper_hab_meditar_10min,True,24,3,10
oper_hst_alongamento_20260305,2026-03-05,oper,oper_hab_alongamento,True,45,3,10
oper_hst_ler_30min_20260305,2026-03-05,oper,oper_hab_ler_30min,True,20,8,30
oper_hst_caminhada_20min_20260305,2026-03-05,oper,oper_hab_caminhada_20min,True,8,6,20
oper_hst_ligar_familia_20260305,2026-03-05,oper,oper_hab_ligar_familia,True,1,3,15
oper_hst_escrever_diario_20260305,2026-03-05,oper,oper_hab_escrever_diario,True,58,3,15
oper_hst_planejar_dia_20260305,2026-03-05,oper,oper_hab_planejar_dia,True,67,0,10
oper_hst_beber_2l_de_agua_20260306,2026-03-06,oper,oper_hab_beber_2l_de_agua,True,69,0,2
oper_hst_meditar_10min_20260306,2026-03-06,oper,oper_hab_meditar_10min,True,25,3,10
oper_hst_alongamento_20260306,2026-03-06,oper,oper_hab_alongamento,False,45,3,0
oper_hst_ler_30min_20260306,2026-03-06,oper,oper_hab_ler_30min,True,21,8,30
oper_hst_caminhada_20min_20260306,2026-03-06,oper,oper_hab_caminhada_20min,True,9,6,20
oper_hst_ligar_familia_20260306,2026-03-06,oper,oper_hab_ligar_familia,True,1,4,15
oper_hst_escrever_diario_20260306,2026-03-06,oper,oper_hab_escrever_diario,True,59,3,15
oper_hst_planejar_dia_20260306,2026-03-06,oper,oper_hab_planejar_dia,True,68,0,10
oper_hst_beber_2l_de_agua_20260307,2026-03-07,oper,oper_hab_beber_2l_de_agua,True,70,0,2
oper_hst_meditar_10min_20260307,2026-03-07,oper,oper_hab_meditar_10min,True,26,3,10
oper_hst_alongamento_20260307,2026-03-07,oper,oper_hab_alongamento,True,46,3,10
oper_hst_ler_30min_20260307,2026-03-07,oper,oper_hab_ler_30min,True,22,8,30
oper_hst_caminhada_20min_20260307,2026-03-07,oper,oper_hab_caminhada_20min,True,10,6,20
oper_hst_ligar_familia_20260307,2026-03-07,oper,oper_hab_ligar_familia,True,1,5,15
oper_hst_escrever_diario_20260307,2026-03-07,oper,oper_hab_escrever_diario,True,60,3,15
oper_hst_planejar_dia_20260307,2026-03-07,oper,oper_hab_planejar_dia,True,69,0,10
oper_hst_beber_2l_de_agua_20260308,2026-03-08,oper,oper_hab_beber_2l_de_agua,True,71,0,2
oper_hst_meditar_10min_20260308,2026-03-08,oper,oper_hab_meditar_10min,True,27,3,10
oper_hst_alongamento_20260308,2026-03-08,oper,oper_hab_alongamento,False,46,3,0
oper_hst_ler_30min_20260308,2026-03-08,oper,oper_hab_ler_30min,True,23,8,30
oper_hst_caminhada_20min_20260308,2026-03-08,oper,oper_hab_caminhada_20min,True,11,6,20
oper_hst_ligar_familia_20260308,2026-03-08,oper,oper_hab_ligar_familia,True,1,6,15
oper_hst_escrever_diario_20260308,2026-03-08,oper,oper_hab_escrever_diario,True,61,3,15
oper_hst_planejar_dia_20260308,2026-03-08,oper,oper_hab_planejar_dia,True,70,0,10
oper_hst_beber_2l_de_agua_20260309,2026-03-09,oper,oper_hab_beber_2l_de_agua,True,72,0,2
oper_hst_meditar_10min_20260309,2026-03-09,oper,oper_hab_meditar_10min,True,28,3,10
oper_hst_alongamento_20260309,2026-03-09,oper,oper_hab_alongamento,True,47,3,10
oper_hst_ler_30min_20260309,2026-03-09,oper,oper_hab_ler_30min,True,24,8,30
oper_hst_caminhada_20min_20260309,2026-03-09,oper,oper_hab_caminhada_20min,True,12,6,20
oper_hst_ligar_familia_20260309,2026-03-09,oper,oper_hab_ligar_familia,True,1,7,15
oper_hst_escrever_diario_20260309,2026-03-09,oper,oper_hab_escrever_diario,True,62,3,15
